Event.Id,text_cluster
20001214X41559,4
20081007X11136,3
20010126X00361,1
20010504X00875,3
20010110X00165,4
20001213X30480,4
20001213X29443,0
20001213X34937,4
20001212X21375,1
20001213X31824,1
20080812X01227,3
20001214X37515,4
20020917X03249,3
20001212X22271,3
20001212X19981,1
20060728X01048,3
20001213X26472,3
20150729X12539,1
20001213X27155,4
20141208X63413,3
20001214X37192,1
20020917X02818,3
20120916X04309,1
20001208X07304,3
20001212X21042,2
20001207X04396,1
20001206X02627,3
20030807X01281,1
20001211X11673,3
20140715X02817,1
20001212X23185,5
20050425X00501,1
20020103X00013,3
20001208X08976,1
20001213X24983,3
20001214X39994,4
20050304X00267,1
20110304X12312,3
20001214X41615,1
20001208X07074,1
20001213X28989,5
20020917X02457,3
20001212X22654,0
20020917X03088,3
20001214X40308,4
20001213X27777,1
20040730X01119,1
20001214X39832,1
20001214X40474,1
20041208X01951,1
20050328X00371,1
20050112X00040,1
20001212X23490,2
20001211X09573,1
20060705X00874,3
20001213X32209,5
20021121X05497,1
20010320X00613,1
20001214X38370,5
20060403X00378,1
20001212X19480,1
20150416X53304,5
20001212X17987,0
20001212X22249,1
20130913X72435,5
20001214X42037,2
20001213X30780,4
20001213X32886,4
20001207X04657,3
20030224X00252,0
20001213X25014,4
20010828X01800,3
20001211X15766,1
20121128X74817,5
20001214X42427,4
20001211X11473,1
20001212X24764,0
20001211X16045,3
20001211X12641,0
20001213X29470,0
20001213X33472,5
20030924X01581,2
20110111X84817,3
20001214X42392,4
20001211X14304,1
20091006X62448,3
20001207X03951,0
20001214X40248,4
20001212X22386,1
20020326X00393,1
20001208X05723,1
20001208X08097,3
20001214X41839,4
20020917X04545,5
20020917X02828,1
20030902X01434,5
20040330X00389,2
20001213X27915,3
20040903X01350,1
20150329X15652,1
20060323X00337,1
20100106X01145,3
20020917X02840,4
20001212X18263,0
20001212X22978,1
20001214X42594,1
20001211X15484,1
20030320X00363,1
20120906X05903,3
20001212X18351,3
20001214X42892,1
20001214X43864,4
20001213X28345,1
20140703X44234,1
20001208X08563,1
20001206X01633,1
20001213X26874,4
20001213X29472,4
20090423X05546,0
20001207X03383,1
20081107X83550,1
20010905X01882,1
20001214X42178,4
20010821X01751,3
20001213X27679,3
20001211X11703,3
20001211X15618,1
20001208X06520,3
20001208X06026,2
20040107X00027,0
20001206X02114,1
20001214X36396,4
20060607X00701,1
20001214X40724,4
20070816X01195,2
20001214X35954,4
20001207X02873,2
20051118X01853,2
20001213X32399,4
20001211X11963,1
20001212X21820,1
20060807X01105,5
20110719X64022,1
20040408X00429,0
20001212X23510,3
20070510X00543,1
20050927X01536,2
20040908X01363,0
20001214X40155,4
20001212X16843,4
20100627X42021,3
20090426X53554,2
20001208X05965,1
20001208X05285,2
20131108X10947,3
20001207X04696,3
20041201X01901,3
20021212X05599,3
20140623X00759,0
20001213X25727,2
20001214X44166,4
20060403X00383,3
20001213X29664,4
20001213X28486,0
20001214X36564,4
20070522X00604,3
20001214X35761,1
20001208X07575,0
20001208X06237,2
20001207X04470,0
20001213X25152,3
20140407X85759,3
20001213X33260,4
20001208X07278,1
20001212X18499,1
20001212X19048,5
20110914X91417,3
20060519X00588,1
20001213X26437,1
20001212X17735,0
20001213X28864,4
20130808X65644,0
20060501X00494,1
20001214X42406,4
20001214X38609,4
20100831X65105,2
20001213X34681,4
20080717X01062,3
20001211X14666,3
20131116X80909,1
20001213X27025,4
20050516X00616,0
20001214X44394,4
20110804X95718,3
20001212X16346,4
20070413X00409,2
20001212X22619,1
20020917X02353,1
20001214X44148,4
20001208X06319,3
20060923X01382,3
20010124X00348,1
20001206X00753,0
20140203X65703,1
20050816X01253,0
20001211X12607,1
20001206X02586,1
20111020X44511,1
20060616X00752,1
20001213X32064,4
20001213X30704,4
20070802X01089,5
20030609X00823,0
20001214X41837,4
20001213X24964,3
20041220X02010,1
20040325X00375,5
20001207X03782,2
20080925X01532,1
20100316X73912,3
20130808X74709,3
20001211X14014,1
20001213X30432,1
20130617X83150,3
20020917X02095,1
20010505X00886,1
20001212X16828,3
20130326X32247,3
20001213X29485,1
20001214X36690,4
20111129X03305,3
20001213X31004,2
20111130X21518,1
20001211X09634,1
20001214X43054,3
20001211X11499,3
20110308X42511,3
20001213X32008,4
20001214X45230,4
20130729X20629,0
20001206X01425,1
20030426X00575,1
20001208X06587,1
20081027X34023,3
20050504X00552,1
20030701X00982,2
20001213X26347,1
20011129X02317,1
20001206X00957,1
20001211X10005,3
20020917X04561,1
20001213X28916,4
20020917X02511,3
20001211X10782,3
20001208X05950,1
20001211X12677,1
20001208X05530,0
20001212X22298,1
20020917X01853,1
20020812X01367,3
20140929X12854,1
20001212X18204,0
20001213X26921,4
20001214X40763,4
20001213X29382,0
20001213X34328,4
20110606X22558,3
20001208X07756,3
20001214X44948,4
20070829X01261,5
20001213X28616,4
20001212X19439,1
20001207X05079,1
20150902X31454,1
20001213X34922,4
20001213X30011,4
20001214X41871,4
20001205X00488,1
20001211X14489,1
20001206X00859,2
20001207X03053,1
20040409X00437,3
20120514X55118,1
20001214X43022,4
20001212X24515,4
20001212X21682,2
20020917X03508,1
20001212X19796,1
20001205X00284,3
20001208X07188,2
20001214X37522,4
20101115X63952,1
20010810X01651,5
20001213X29786,0
20001208X09067,3
20001208X05901,1
20001214X44227,4
20001212X24525,3
20030702X01000,1
20001208X05646,1
20001214X36572,4
20001214X41819,1
20030822X01381,0
20021024X05382,0
20001208X06108,1
20001213X32062,4
20001214X42153,4
20100815X43216,3
20001208X05761,0
20001211X13427,3
20001214X35519,4
20020917X02438,2
20100602X32802,1
20001208X05409,1
20001208X08458,3
20001212X22365,2
20010628X01287,0
20001212X22836,4
20040203X00151,2
20001211X12025,0
20001214X36955,4
20030110X00055,3
20001211X11128,0
20001211X09911,3
20001213X34055,4
20040820X01263,3
20001206X00852,0
20001212X19623,3
20001211X15162,0
20001207X04752,3
20001213X27195,0
20001211X10799,1
20071209X01917,2
20001212X24759,1
20001213X31017,4
20001212X21117,0
20030224X00255,1
20001213X34333,2
20001211X09638,3
20001212X19304,2
20001206X00909,1
20001213X31683,1
20001213X26731,3
20001214X37007,4
20001208X07178,0
20010105X00049,2
20001212X22445,4
20080811X01204,1
20111003X71851,1
20071221X01983,5
20001211X11575,1
20001214X37616,4
20001211X12705,0
20110710X70735,2
20001212X19400,1
20110513X15014,0
20030718X01150,1
20001213X25375,4
20001208X05601,2
20140205X32537,1
20001212X18397,2
20010820X01726,3
20001206X02798,2
20001206X01281,0
20121217X51322,3
20100731X30316,0
20001213X30230,4
20001212X16787,3
20001212X19711,0
20001214X43530,4
20140603X25210,3
20001214X42239,4
20001208X05551,1
20001214X37574,4
20001214X41353,4
20001214X44158,4
20081023X00019,0
20040819X01255,3
20001213X31223,1
20001213X33081,4
20010319X00608,1
20001213X29448,4
20001211X13059,3
20010531X01044,1
20001212X21608,1
20081110X41633,5
20001208X05133,3
20140425X33628,3
20140424X02718,1
20090303X93946,5
20001212X23536,4
20001212X20420,1
20001213X29475,4
20001208X05584,1
20001211X14782,1
20001213X25587,5
20001211X15538,1
20001211X15639,1
20150323X44014,3
20001214X44545,4
20050420X00479,0
20001214X39859,4
20010110X00220,4
20001208X07690,0
20120807X31724,1
20051018X01676,0
20001213X31275,4
20080924X01524,3
20001211X12963,3
20020917X02363,1
20030702X00998,2
20001214X39999,4
20150217X50749,1
20050919X01490,1
20001207X04459,3
20001214X41858,4
20060428X00490,1
20090410X73921,3
20010817X01722,1
20001212X22339,3
20001211X11917,3
20001208X05474,5
20140402X50257,2
20091005X84544,0
20001213X25920,4
20010110X00160,4
20001212X19224,1
20001206X02369,1
20001213X32631,1
20001213X31343,3
20020917X03567,0
20001214X42781,3
20001206X02037,0
20001208X09090,0
20001212X22244,0
20001212X22458,4
20001208X07676,1
20140516X74742,1
20081208X52705,1
20001208X06876,2
20001214X38999,2
20001207X04407,1
20001211X12110,1
20090615X70044,1
20001211X14473,1
20001213X27262,0
20001213X31848,2
20001207X02872,1
20001214X38384,1
20020917X02714,0
20040729X01090,1
20011120X02271,3
20001212X20870,1
20001212X16356,4
20050914X01449,3
20001207X04567,5
20001214X38625,4
20001211X10234,2
20090623X44616,0
20001212X24286,1
20001214X41916,4
20001212X16465,0
20001212X22717,1
20001211X10965,2
20001214X38744,4
20020320X00375,3
20001213X32574,4
20001213X32023,4
20001213X30304,3
20001213X33746,4
20001211X13166,1
20140718X34015,1
20001212X17428,0
20020801X01283,1
20111216X20841,3
20120615X55556,3
20050718X01050,0
20100204X74536,1
20001213X28891,4
20001211X10226,3
20001214X41247,3
20001214X45167,4
20020917X03253,1
20001205X00197,5
20110302X01438,0
20001207X04686,1
20001214X44488,2
20001211X11805,3
20001212X23901,2
20001226X45470,3
20001213X31926,4
20001214X38968,4
20050303X00262,1
20020917X03472,1
20020917X02514,1
20001214X44370,4
20040120X00074,0
20001214X44390,4
20010221X00485,1
20001207X04639,0
20001212X18259,1
20001214X39138,4
20020917X02186,1
20040812X01210,3
20090402X03139,1
20041230X02042,3
20110329X54044,5
20150527X73811,1
20001212X17871,5
20001212X19605,1
20140702X22830,3
20001212X17900,0
20001214X44985,4
20001213X27941,4
20001212X21573,1
20020917X04075,2
20021025X05383,2
20140327X91026,1
20120919X85026,3
20001212X22133,2
20001212X19278,3
20001212X17008,3
20001213X35262,2
20001214X39748,4
20001214X40760,4
20091114X32349,1
20001213X26592,1
20001208X09250,2
20080808X01194,1
20100719X43835,3
20001208X08396,3
20030730X01223,5
20001212X18936,3
20100812X94317,1
20001204X00060,2
20040914X01425,1
20001211X12988,3
20001213X28988,3
20060629X00853,1
20001214X39736,1
20001212X18235,3
20001213X26055,1
20150316X02127,1
20001213X25021,1
20050628X00890,3
20001213X31954,1
20020917X03636,1
20021021X05351,3
20001212X21008,1
20131208X92103,1
20050809X01186,1
20001213X27054,1
20001208X05687,3
20110523X11322,3
20001214X38573,4
20001211X11047,1
20041110X01803,1
20001214X37586,4
20001211X15533,3
20001214X38733,4
20001208X09360,1
20001206X02508,1
20001213X29671,3
20100302X25146,1
20060829X01253,3
20001211X13619,1
20091105X31033,1
20001213X27592,1
20001211X12411,1
20050510X00588,3
20001213X30992,2
20001204X00117,2
20001208X05586,0
20001214X43976,4
20001208X06191,3
20001214X37088,4
20120504X14025,0
20001213X33511,1
20030725X01193,0
20020917X03847,2
20001214X44102,4
20080820X01268,1
20020418X00532,3
20100725X04447,2
20141224X71626,1
20070419X00438,0
20001213X30802,1
20070806X01111,0
20001213X25167,1
20010110X00191,4
20001212X21968,3
20090528X21628,0
20140718X83852,3
20001211X11151,3
20020814X01380,3
20001211X11406,1
20001211X14437,1
20001212X20426,1
20001214X37672,4
20020917X03354,3
20001207X04781,3
20001207X03862,1
20001214X42038,4
20001208X08210,1
20001213X35419,4
20001211X14093,3
20120115X45209,1
20060510X00543,1
20001212X16464,1
20020917X04093,1
20050621X00825,3
20090615X92914,0
20020123X00099,3
20001212X21873,1
20120725X60858,1
20001208X06990,1
20001213X29056,1
20001212X23570,1
20001208X05505,3
20001211X14291,0
20130607X70213,1
20001214X37430,2
20020917X04404,3
20100118X04427,1
20001214X35931,4
20001208X05341,3
20001212X18379,0
20020917X01872,3
20091001X40750,1
20001212X22161,1
20060829X01251,1
20001212X22096,1
20001208X05323,3
20001213X34587,4
20001206X01132,2
20001213X34258,4
20001214X44933,1
20001211X15709,1
20020917X02884,4
20001212X20689,1
20001214X44223,5
20001214X40507,1
20100617X61014,3
20001211X09947,3
20010108X00054,1
20020917X04001,0
20080516X00687,3
20041021X01668,1
20001213X30419,4
20001214X36848,4
20140806X95916,3
20111031X45752,3
20001213X34503,1
20120530X00208,3
20020917X03805,0
20040930X01540,1
20020717X01153,1
20001214X43373,4
20001214X44064,4
20001212X24560,2
20001213X25616,3
20001213X26190,1
20120826X42003,5
20120205X10150,1
20090202X13220,1
20001208X09117,3
20001211X16135,3
20020917X02092,0
20001211X15987,1
20001208X05978,1
20001212X23748,1
20021003X05264,1
20001207X05084,3
20001207X04561,1
20001212X21247,2
20001214X43346,2
20001214X39927,4
20001213X27692,4
20110105X11016,3
20001213X29780,2
20001213X25775,4
20001212X22016,2
20001214X44815,4
20001208X08876,5
20001212X21411,0
20001214X44571,1
20001214X38467,1
20001214X40093,4
20020917X04000,3
20001211X11481,2
20010510X00923,1
20060504X00506,1
20001212X22041,0
20120827X42606,0
20001214X39239,4
20001211X14870,0
20130920X14012,0
20001212X22967,1
20001214X40667,4
20041115X01810,1
20001214X40743,4
20001208X05190,3
20060726X01020,1
20120613X32908,1
20001214X35524,4
20001206X01538,2
20001212X16474,1
20001212X22890,1
20090416X11934,5
20001213X29202,1
20020917X03534,3
20001214X36446,5
20001212X19308,2
20001214X36767,4
20001214X43921,4
20001211X11383,3
20001214X44753,4
20001213X32186,1
20001208X05434,1
20030514X00664,3
20050907X01407,3
20141231X81005,1
20001212X20662,1
20111011X60024,3
20080825X01298,1
20030422X00548,2
20020917X03694,4
20001212X22036,0
20001211X11287,0
20001213X25326,0
20090917X62052,3
20011127X02295,1
20001214X42545,2
20100406X05757,1
20001213X29906,0
20130423X42801,1
20001211X14021,1
20070523X00621,3
20001212X18191,0
20001213X25998,1
20011120X02273,3
20010713X01427,1
20001206X01861,1
20100629X15945,3
20110602X81751,3
20001214X43747,4
20001214X43807,4
20020327X00410,0
20001214X42004,4
20001212X16484,4
20050818X01278,3
20071212X01933,3
20110316X01549,0
20001213X27602,5
20001214X42375,4
20001208X08752,0
20001208X09202,2
20001212X16975,5
20001212X24484,1
20001207X04699,3
20021003X05268,3
20110707X21900,1
20001212X23851,1
20001214X38009,3
20060411X00422,0
20001211X15767,1
20081124X10144,3
20001213X33440,5
20001214X41604,4
20001211X11928,0
20050818X01272,5
20001211X10734,0
20140811X50008,1
20001214X36241,4
20040616X00812,1
20010917X01952,3
20100602X34134,2
20001214X42042,4
20001212X20273,5
20001206X01198,0
20020401X00431,1
20001213X28122,2
20040503X00546,0
20001211X11088,1
20001211X12626,1
20001213X25714,1
20001214X38528,2
20090929X03424,1
20040915X01434,2
20001213X25354,4
20001213X32604,1
20001212X17740,1
20001213X31212,1
20001208X06839,3
20001214X39183,4
20001212X21767,3
20120731X50418,1
20110927X20122,3
20120305X03128,3
20020730X01248,1
20001213X31208,4
20001207X03634,1
20001213X29625,1
20010723X01471,0
20001211X10293,0
20140910X03205,1
20001212X17738,1
20080630X00946,3
20001205X00130,2
20140402X65606,1
20070716X00940,1
20001208X05396,1
20001212X20460,1
20001212X24706,1
20001211X10304,0
20020917X02902,5
20001214X44635,1
20071029X01678,3
20001214X36162,3
20001207X03549,3
20001212X20181,1
20001211X13704,0
20070801X01080,1
20001213X32723,0
20001213X28070,1
20090921X00617,0
20070617X00755,5
20001207X04225,1
20001211X13880,3
20020917X04359,1
20001208X05627,1
20030512X00641,3
20001214X36621,0
20070817X01201,1
20001214X42265,4
20100907X44212,1
20001208X09264,3
20001212X23348,2
20040206X00168,1
20001213X31811,3
20020917X01631,1
20001207X03400,1
20001211X09513,3
20001214X41672,4
20001213X26642,0
20001207X03692,2
20001214X45096,4
20140324X85530,2
20140103X30432,5
20140219X64459,1
20001206X02098,1
20101211X70628,3
20001214X39600,4
20001213X29647,4
20001212X19185,2
20020710X01078,1
20150727X83106,1
20001214X43525,5
20001212X22076,3
20010925X01990,1
20001208X05359,3
20001213X27495,5
20001211X15105,1
20090322X90442,1
20020905X01531,2
20001213X26795,1
20130626X42328,3
20001212X22253,3
20010613X01172,3
20010522X00993,5
20001212X19139,2
20001213X27773,4
20001211X15658,0
20120309X50005,3
20001213X28176,3
20140818X45532,1
20080321X00362,3
20001211X12134,3
20040124X00105,1
20001214X39264,4
20001208X07647,3
20001208X07325,1
20001214X44318,4
20001208X08840,3
20001213X31974,3
20001213X29863,3
20030501X00603,1
20130625X42613,0
20100831X43523,2
20001211X13790,1
20020917X03628,1
20001212X18333,1
20001214X37105,4
20001213X31590,4
20001208X08638,5
20001211X14762,1
20001211X11857,3
20001211X09427,3
20001213X30711,4
20010823X01760,2
20001218X45435,3
20001211X15856,1
20090803X14836,5
20020808X01356,1
20030905X01463,3
20130428X50819,3
20140227X53145,1
20001213X25143,1
20050422X00495,0
20001205X00454,2
20001213X30228,4
20001211X14500,3
20001214X36862,1
20020917X02195,1
20140725X94901,3
20001208X06853,2
20050707X00953,1
20001214X39145,4
20010920X01972,1
20001214X36318,2
20020917X05080,3
20120809X63720,1
20110209X12851,3
20001214X41714,4
20001214X38437,4
20020917X03388,2
20001214X40429,5
20001212X21371,0
20001213X31172,2
20001214X38772,4
20001214X43358,4
20001206X01467,2
20050503X00540,1
20001206X02282,0
20101115X05215,3
20020614X00888,1
20001208X08074,0
20001211X12958,3
20120723X90207,2
20001213X33296,4
20020917X02249,0
20001214X43034,2
20100421X84625,2
20001214X36680,1
20001213X32377,4
20020917X02320,3
20001211X14161,0
20001212X20756,3
20100728X92614,5
20001212X19566,1
20120728X25207,3
20001212X23128,0
20001213X30796,4
20060110X00042,3
20001212X20510,0
20001211X13721,3
20001208X07117,1
20001211X13631,1
20001207X04022,1
20010306X00544,1
20050328X00367,3
20081201X42806,0
20110916X44706,5
20001213X26353,1
20020917X02946,3
20001206X02630,0
20001208X08861,5
20001214X44610,4
20090720X83641,1
20001214X45208,4
20001208X09336,1
20001214X42371,4
20001213X35118,4
20110814X12005,0
20021231X05648,1
20001214X43872,0
20080423X00534,1
20040112X00049,3
20020917X04448,3
20060628X00842,3
20001213X33243,4
20001208X07392,3
20001214X41244,4
20081112X55249,1
20001212X16433,1
20031015X01734,1
20001213X34362,1
20001213X26658,1
20001211X12681,1
20001212X19068,5
20001213X31162,4
20080623X00891,0
20020524X00736,3
20001207X04645,3
20001214X43270,4
20150319X92300,3
20001206X01236,0
20020613X00877,3
20050810X01188,3
20050620X00813,1
20100816X54013,3
20031007X01673,1
20001212X23410,1
20140620X25431,1
20001212X24382,3
20001212X21276,1
20001205X00121,5
20001214X36637,4
20110321X51628,5
20010305X00542,5
20001211X15195,1
20001205X00258,2
20001212X16618,1
20001213X32821,4
20001213X29783,4
20060314X00302,5
20100323X31946,0
20001213X34855,4
20130528X22514,2
20001212X18019,1
20071103X01719,3
20001212X19878,2
20001211X15551,1
20001206X02229,2
20020917X01869,3
20061013X01514,1
20071004X01499,3
20040801X01120,5
20040721X01017,1
20001211X10069,1
20001212X22850,0
20100613X82552,1
20060315X00304,3
20031215X02035,3
20010912X01925,1
20001207X04419,1
20040608X00753,1
20001213X28039,1
20001211X13243,0
20040828X01302,1
20001214X36974,4
20001212X22311,1
20001214X38459,4
20001207X04612,0
20051018X01679,3
20001213X33875,0
20001212X18416,3
20001208X07456,1
20001211X15487,1
20001214X43384,4
20001214X36373,4
20120907X03444,3
20080115X00048,5
20001212X24038,3
20001205X00497,1
20001214X40468,4
20001211X09592,1
20001213X33143,4
20001207X03934,1
20001211X12209,1
20001214X41906,4
20001211X15990,1
20020509X00651,3
20001213X34806,4
20001212X17721,3
20001213X27283,4
20001214X44371,2
20001212X17725,3
20080908X01415,3
20010710X01362,3
20080604X00785,3
20090827X85529,5
20001212X17833,0
20001213X27078,1
20001214X35874,2
20030922X01571,2
20001214X39029,4
20130731X22809,5
20120704X23310,3
20020917X04403,4
20001206X02761,3
20040618X00834,1
20020924X05207,3
20001213X26726,3
20070109X00024,0
20090825X64536,3
20001212X22387,1
20001212X23871,1
20001214X39819,4
20150807X03037,1
20001213X34769,4
20051004X01576,5
20001208X08173,0
20001208X08108,1
20001214X39319,4
20080422X00526,1
20001212X22785,3
20020716X01139,3
20011210X02372,1
20070831X01281,3
20020917X03099,2
20001213X26527,4
20100727X12740,2
20001208X06767,2
20010905X01880,3
20010109X00069,1
20001214X41036,0
20001214X40772,0
20020917X04380,3
20001213X34848,4
20031031X01833,2
20120816X45623,1
20041025X01693,3
20001214X44903,4
20001208X08581,3
20020917X01771,1
20001213X27994,4
20001214X40370,4
20061216X01798,1
20001206X00864,0
20020917X02185,1
20110125X52008,1
20080328X00394,1
20001214X36520,4
20001212X24359,3
20001213X34836,0
20001211X13849,1
20001211X11864,5
20001205X00472,1
20001214X38930,4
20051207X01948,1
20001213X27296,1
20001207X04510,0
20001214X42927,4
20001208X07969,0
20001204X00050,1
20090613X54043,3
20061004X01448,3
20001212X19537,1
20001211X14522,3
20050413X00446,1
20001208X06725,5
20001208X06170,3
20001213X24949,4
20001213X33572,4
20030310X00304,2
20141231X01659,1
20040603X00724,3
20071001X01484,3
20001214X38740,4
20001212X21027,1
20051125X01890,1
20130204X62839,0
20140401X71416,1
20001211X13048,1
20001213X25570,4
20001208X07493,1
20020917X03700,4
20090227X91854,1
20001213X29673,2
20001213X33487,4
20090311X30109,3
20001207X03814,0
20110728X33630,1
20001206X01096,1
20001212X20816,3
20001212X22030,1
20001214X38677,4
20090720X01037,1
20020917X04898,1
20001214X44549,4
20001212X23484,4
20001212X20059,3
20110226X82559,5
20020917X04688,4
20020917X04113,1
20001206X02803,1
20001212X21362,5
20061107X01617,5
20061027X01567,1
20081217X83220,1
20001211X16091,4
20001214X39732,4
20001212X21939,3
20001214X44042,4
20001213X32112,1
20001212X20600,0
20110607X73034,1
20131001X24022,3
20040513X00596,1
20001214X39584,4
20001211X12874,1
20001213X31961,3
20001214X42453,4
20040414X00460,0
20001214X39337,1
20101220X51922,1
20020917X02019,0
20020917X02910,3
20001213X34801,4
20001213X28124,4
20001213X32656,1
20001208X06980,5
20001214X39940,4
20001211X11423,5
20100815X42216,3
20090119X34648,2
20001212X18838,1
20001213X27604,4
20001206X01382,3
20080111X00038,1
20001212X23036,4
20001207X02853,1
20001212X19825,1
20001212X24242,4
20001213X34632,4
20001213X33922,3
20001211X11060,1
20001212X23042,1
20001211X10498,0
20001207X03435,0
20001213X34800,4
20020917X02040,1
20001212X16795,5
20030612X00864,2
20040810X01193,2
20001211X11527,2
20001211X12852,0
20090817X30959,1
20001214X41739,4
20001212X22336,0
20001207X04738,1
20001213X28448,1
20001212X17467,1
20070817X01203,0
20001213X25929,3
20001208X07678,3
20001213X29007,3
20001214X36185,4
20080822X01292,3
20001213X31394,1
20030416X00518,3
20001212X17130,0
20020917X02540,1
20091201X72559,1
20001213X31126,4
20020917X03121,0
20001207X04318,1
20080722X01097,1
20020607X00830,0
20001213X35239,1
20001214X37555,4
20001213X26162,4
20030115X00069,3
20010227X00514,3
20001212X17439,1
20001213X24898,1
20001214X38125,1
20001214X40576,4
20001211X13813,1
20001212X23444,1
20120830X15049,1
20001213X28171,2
20001211X14555,1
20001212X23373,1
20070723X00977,1
20030717X01135,3
20001206X02421,1
20060104X00004,0
20001212X24186,1
20120829X00403,3
20110620X14505,3
20001212X19837,3
20001212X24813,3
20001211X13986,0
20001206X02124,0
20001214X37525,4
20001208X05368,1
20030909X01495,1
20040917X01458,5
20001211X13185,1
20001214X43253,4
20020917X02715,1
20111014X52230,3
20001214X43348,4
20001211X11071,3
20001212X23840,3
20001213X25683,1
20030711X01067,1
20001213X33391,1
20060727X01038,1
20050718X01039,3
20001207X04782,2
20030502X00612,1
20040504X00553,3
20001212X21628,3
20001207X05032,1
20001212X21684,3
20001214X43832,4
20091002X11005,2
20110902X54326,1
20030501X00602,3
20001208X08630,3
20001214X36917,4
20001211X12955,3
20001214X42146,4
20110131X43010,0
20001213X30248,2
20001214X42625,4
20001212X17578,1
20001211X11930,3
20070901X01291,3
20001214X36659,4
20001212X23155,0
20001207X04416,5
20070907X01321,1
20001213X33972,0
20001214X45302,2
20001211X14709,3
20001212X16936,3
20001214X37098,4
20001211X10785,5
20020917X03515,4
20001212X24718,3
20001214X42101,1
20090503X11102,5
20030714X01099,1
20140409X31036,3
20001212X18050,1
20001213X32823,1
20020917X03258,1
20001208X06175,3
20001208X08194,3
20010814X01682,1
20001213X29097,1
20001214X36497,4
20001207X03050,1
20001214X40339,4
20020917X03657,4
20040909X01374,1
20001212X18293,0
20021120X05496,1
20100119X42713,1
20001213X31428,1
20001211X10486,0
20001212X20495,1
20001204X00093,1
20031126X01956,3
20020619X00928,3
20001213X33641,1
20001213X28480,1
20001213X26421,3
20001207X04128,3
20110913X63156,3
20040512X00594,5
20001213X32621,0
20070510X00548,2
20001213X28902,4
20001214X39662,4
20001212X19170,3
20001214X39221,3
20001208X09335,0
20001213X33891,1
20001214X35661,4
20001214X44291,4
20001208X08772,3
20001214X37089,4
20100809X75512,1
20001208X05585,3
20100218X23629,3
20001211X13973,3
20001213X26909,1
20110111X92431,3
20140827X73742,2
20001208X05755,2
20130102X13158,5
20001211X13524,1
20001212X18565,1
20060524X00616,1
20001208X05432,0
20050629X00893,1
20001213X29415,4
20001212X19257,1
20001213X33945,4
20001213X28875,3
20001213X34606,4
20001207X04211,1
20001212X19786,1
20001213X30537,1
20080514X00665,1
20001214X38918,4
20001211X13490,5
20030714X01091,3
20140529X50147,1
20001206X01037,3
20101101X52514,0
20080415X00476,1
20001212X22185,1
20020311X00325,1
20001214X42291,4
20001213X25132,1
20001214X43650,3
20001211X15418,1
20001213X28077,2
20001213X29426,1
20001213X29810,1
20001213X27297,1
20001212X23636,3
20001214X37971,4
20111130X25004,5
20001213X29864,1
20020917X03135,3
20140311X91431,3
20001208X07949,0
20001214X44056,4
20001212X24276,1
20001212X22630,1
20090409X03403,0
20140903X54552,1
20001205X00310,1
20120827X00155,1
20001208X08520,3
20001207X03241,1
20001212X21433,3
20031120X01927,3
20001212X24096,1
20001213X33864,4
20001214X36369,4
20110902X31112,3
20100930X31940,0
20001207X03610,1
20010628X01285,3
20090105X15328,3
20071012X01569,0
20001213X27497,1
20001211X10063,3
20021119X05487,1
20131202X13540,1
20020917X04369,1
20020801X01280,1
20001208X08014,1
20001214X42524,1
20001214X45126,4
20001213X34929,4
20001211X12406,0
20001211X14466,1
20130505X43742,5
20001214X36831,4
20080905X01393,3
20001213X28350,4
20001211X11141,1
20001208X08819,1
20001214X41069,5
20020917X01983,0
20001213X29997,1
20001213X34944,4
20001212X22797,2
20060227X00238,1
20011203X02332,2
20091120X15754,1
20001205X00208,3
20001206X01547,1
20001208X07740,1
20091214X92245,1
20020124X00117,1
20001211X13123,0
20020708X01058,2
20001213X34330,5
20001212X19469,1
20001208X05508,3
20001211X14067,1
20001214X43938,4
20050421X00493,3
20001214X42889,4
20001214X40104,4
20001212X21390,1
20001211X11620,1
20091005X51915,1
20001206X01700,2
20001213X33105,2
20101129X70841,3
20001211X11430,3
20100406X54022,3
20001206X01087,1
20130519X61317,1
20061211X01768,1
20050404X00405,3
20001213X32536,4
20001212X17122,0
20001208X09316,3
20001212X23988,3
20001212X21754,0
20150227X04349,1
20001212X17390,3
20070723X00996,3
20030515X00667,3
20001212X22502,2
20001214X41384,4
20150626X41040,1
20050708X00960,1
20001214X35835,4
20001212X18862,0
20141014X82739,1
20001213X27163,2
20001214X36598,4
20020917X03775,0
20001212X20412,3
20001211X11436,0
20001214X41327,4
20010110X00148,1
20001214X39625,4
20150714X25655,3
20001213X26467,4
20001211X13844,2
20001211X15902,1
20001214X38371,3
20001212X24158,1
20001214X38527,1
20091204X30446,1
20001211X12811,1
20080922X01512,2
20001211X15061,0
20001207X03093,3
20070711X00916,0
20001213X33760,4
20001212X23019,1
20001211X11623,3
20080207X00144,1
20001214X38750,4
20011030X02171,1
20001212X19148,5
20001206X01807,0
20130317X01449,3
20100830X13302,3
20080416X00497,1
20001214X42075,4
20070629X00850,0
20020917X02771,0
20001214X43172,4
20100806X95014,2
20010110X00087,0
20001208X05709,1
20020917X03079,4
20001213X33393,1
20001214X39609,4
20020311X00330,3
20001213X34332,4
20120528X70400,1
20001211X13195,1
20100719X61851,5
20001213X25651,3
20001211X15508,1
20120302X82430,1
20020917X04587,3
